Name, Type, Flops-Size, InputFileName, InputSize, NRep, Storage_T, Location1, Location2, Location3, OutPut-Name, Output-Size, NRepOut, OutLoc1, OutLoc2, OutLoc3
Job799,MCSIMULATION,192199786496,inp_799.MCSIMULATION,0,0,1,0, 0, 0,out_799.MCSIMULATION,1073741824,3,CNAF,RAL,RRCKI
Job800,MCSIMULATION,161061273600,inp_800.MCSIMULATION,0,0,1,0, 0, 0,out_800.MCSIMULATION,1073741824,3,IN2P3,GRIDKA,CNAF
Job801,MCSIMULATION,146028888064,inp_801.MCSIMULATION,0,0,1,0, 0, 0,out_801.MCSIMULATION,1073741824,3,RRCKI,SARA,CNAF
Job802,MCSIMULATION,205084688384,inp_802.MCSIMULATION,0,0,1,0, 0, 0,out_802.MCSIMULATION,1073741824,3,GRIDKA,CNAF,CERN
Job803,DATASTRIPPING,142807662592,inp_803.DATASTRIPPING,2147483648,1,1,GRIDKA,0,0,out_803.DATASTRIPPING,1073741824,3,IN2P3,GRIDKA,RRCKI
Job804,DATASTRIPPING,161061273600,inp_804.DATASTRIPPING,3221225472,3,1,IN2P3,PIC,GRIDKA,out_804.DATASTRIPPING,1073741824,3,GRIDKA,PIC,RAL
Job805,MCSIMULATION,196494753792,inp_805.MCSIMULATION,0,0,0,0, 0, 0,out_805.MCSIMULATION,1073741824,3,SARA,RRCKI,CNAF
Job806,DATARECONSTRUCTION,118111600640,inp_806.DATARECONSTRUCTION,3221225472,3,1,GRIDKA,PIC,RAL,out_806.DATARECONSTRUCTION,1073741824,3,IN2P3,SARA,PIC
Job807,MCSIMULATION,137438953472,inp_807.MCSIMULATION,0,0,0,0, 0, 0,out_807.MCSIMULATION,1073741824,3,GRIDKA,PIC,RRCKI
Job808,MCSIMULATION,107374182400,inp_808.MCSIMULATION,0,0,0,0, 0, 0,out_808.MCSIMULATION,1073741824,3,SARA,RRCKI,IN2P3
Job809,MCSIMULATION,142807662592,inp_809.MCSIMULATION,0,0,1,0, 0, 0,out_809.MCSIMULATION,1073741824,3,RRCKI,CERN,IN2P3
Job810,TURBO,138512695296,inp_810.TURBO,3221225472,3,0,SARA,RAL,CERN,out_810.TURBO,1073741824,3,SARA,RAL,CERN
Job811,MCSIMULATION,155692564480,inp_811.MCSIMULATION,0,0,0,0, 0, 0,out_811.MCSIMULATION,1073741824,3,RRCKI,CNAF,GRIDKA
Job812,DATASTRIPPING,159987531776,inp_812.DATASTRIPPING,1073741824,3,1,RAL,PIC,SARA,out_812.DATASTRIPPING,1073741824,3,GRIDKA,PIC,RAL
Job813,MCSIMULATION,183609851904,inp_813.MCSIMULATION,0,0,0,0, 0, 0,out_813.MCSIMULATION,1073741824,3,PIC,RAL,CERN
Job814,DATASTRIPPING,162135015424,inp_814.DATASTRIPPING,3221225472,3,0,SARA,RRCKI,GRIDKA,out_814.DATASTRIPPING,1073741824,3,SARA,RRCKI,CNAF
Job815,MCSIMULATION,198642237440,inp_815.MCSIMULATION,0,0,1,0, 0, 0,out_815.MCSIMULATION,1073741824,3,RRCKI,SARA,PIC
Job816,DATARECONSTRUCTION,168577466368,inp_816.DATARECONSTRUCTION,3221225472,3,0,PIC,CERN,GRIDKA,out_816.DATARECONSTRUCTION,1073741824,3,GRIDKA,SARA,RRCKI
Job817,MCRECONSTRUCTION,176093659136,inp_817.MCRECONSTRUCTION,2147483648,3,1,CNAF,RAL,SARA,out_817.MCRECONSTRUCTION,1073741824,3,PIC,SARA,GRIDKA
Job818,TURBO,138512695296,inp_818.TURBO,2147483648,3,1,SARA,CERN,RAL,out_818.TURBO,1073741824,3,RAL,SARA,CERN
Job819,DATASTRIPPING,168577466368,inp_819.DATASTRIPPING,3221225472,1,0,GRIDKA,0,0,out_819.DATASTRIPPING,1073741824,3,RAL,CNAF,GRIDKA
Job820,DATASTRIPPING,151397597184,inp_820.DATASTRIPPING,1073741824,3,1,PIC,CNAF,GRIDKA,out_820.DATASTRIPPING,1073741824,3,PIC,GRIDKA,IN2P3
Job821,MCSIMULATION,125627793408,inp_821.MCSIMULATION,0,0,0,0, 0, 0,out_821.MCSIMULATION,1073741824,3,SARA,CERN,CNAF
Job822,MERGE,167503724544,inp_822.MERGE,1073741824,3,0,RAL,PIC,RRCKI,out_822.MERGE,1073741824,3,RRCKI,CNAF,SARA
Job823,MCSIMULATION,159987531776,inp_823.MCSIMULATION,0,0,1,0, 0, 0,out_823.MCSIMULATION,1073741824,3,GRIDKA,SARA,PIC
Job824,USER,161061273600,inp_824.USER,3221225472,3,1,IN2P3,RAL,RRCKI,out_824.USER,1073741824,3,IN2P3,RAL,SARA
Job825,DATASTRIPPING,127775277056,inp_825.DATASTRIPPING,1073741824,3,1,RAL,CNAF,SARA,out_825.DATASTRIPPING,1073741824,3,SARA,RRCKI,IN2P3
Job826,MCSIMULATION,162135015424,inp_826.MCSIMULATION,0,0,1,0, 0, 0,out_826.MCSIMULATION,1073741824,3,SARA,PIC,CNAF
Job827,TURBO,135291469824,inp_827.TURBO,3221225472,3,1,IN2P3,CNAF,GRIDKA,out_827.TURBO,1073741824,3,RRCKI,CNAF,CERN
Job828,MCSIMULATION,177167400960,inp_828.MCSIMULATION,0,0,0,0, 0, 0,out_828.MCSIMULATION,1073741824,3,SARA,CERN,GRIDKA
Job829,MCSIMULATION,110595407872,inp_829.MCSIMULATION,0,0,0,0, 0, 0,out_829.MCSIMULATION,1073741824,3,RRCKI,IN2P3,PIC
Job830,MCSIMULATION,157840048128,inp_830.MCSIMULATION,0,0,0,0, 0, 0,out_830.MCSIMULATION,1073741824,3,CNAF,SARA,IN2P3
Job831,MCSIMULATION,190052302848,inp_831.MCSIMULATION,0,0,0,0, 0, 0,out_831.MCSIMULATION,1073741824,3,RRCKI,CNAF,GRIDKA
Job832,DATARECONSTRUCTION,185757335552,inp_832.DATARECONSTRUCTION,1073741824,3,0,PIC,RAL,RRCKI,out_832.DATARECONSTRUCTION,1073741824,3,RRCKI,PIC,SARA
Job833,DATARECONSTRUCTION,214748364800,inp_833.DATARECONSTRUCTION,3221225472,3,1,SARA,CERN,GRIDKA,out_833.DATARECONSTRUCTION,1073741824,3,RAL,IN2P3,CERN
Job834,USER,164282499072,inp_834.USER,1073741824,3,1,PIC,RRCKI,RAL,out_834.USER,1073741824,3,SARA,PIC,RAL
Job835,DATASTRIPPING,148176371712,inp_835.DATASTRIPPING,3221225472,3,1,IN2P3,SARA,CNAF,out_835.DATASTRIPPING,1073741824,3,CNAF,IN2P3,RRCKI
Job836,TEST,113816633344,inp_836.TEST,3221225472,3,1,RAL,CNAF,RRCKI,out_836.TEST,1073741824,3,IN2P3,SARA,PIC
Job837,USER,183609851904,inp_837.USER,1073741824,3,1,CNAF,SARA,RAL,out_837.USER,1073741824,3,GRIDKA,RAL,IN2P3
Job838,MCSIMULATION,176093659136,inp_838.MCSIMULATION,0,0,1,0, 0, 0,out_838.MCSIMULATION,1073741824,3,CNAF,RAL,CERN
Job839,MCSIMULATION,122406567936,inp_839.MCSIMULATION,0,0,0,0, 0, 0,out_839.MCSIMULATION,1073741824,3,SARA,PIC,RAL
Job840,MCSIMULATION,147102629888,inp_840.MCSIMULATION,0,0,0,0, 0, 0,out_840.MCSIMULATION,1073741824,3,SARA,RAL,IN2P3
Job841,DATASTRIPPING,178241142784,inp_841.DATASTRIPPING,1073741824,3,0,RRCKI,RAL,GRIDKA,out_841.DATASTRIPPING,1073741824,3,GRIDKA,CNAF,PIC
Job842,MERGE,211527139328,inp_842.MERGE,3221225472,3,1,GRIDKA,PIC,SARA,out_842.MERGE,1073741824,3,RRCKI,IN2P3,PIC
Job843,MERGE,123480309760,inp_843.MERGE,2147483648,3,1,RRCKI,GRIDKA,IN2P3,out_843.MERGE,1073741824,3,CNAF,RAL,GRIDKA
Job844,USER,200789721088,inp_844.USER,1073741824,3,1,IN2P3,RRCKI,GRIDKA,out_844.USER,1073741824,3,GRIDKA,RRCKI,RAL
Job845,MERGE,154618822656,inp_845.MERGE,3221225472,1,0,PIC,0,0,out_845.MERGE,1073741824,3,RAL,CERN,SARA
Job846,MCSIMULATION,168577466368,inp_846.MCSIMULATION,0,0,1,0, 0, 0,out_846.MCSIMULATION,1073741824,3,CNAF,RAL,PIC
Job847,USER,170724950016,inp_847.USER,3221225472,2,0,RRCKI,CNAF,0,out_847.USER,1073741824,3,CNAF,SARA,RRCKI
Job848,DATASTRIPPING,187904819200,inp_848.DATASTRIPPING,2147483648,1,1,CERN,0,0,out_848.DATASTRIPPING,1073741824,3,GRIDKA,RRCKI,CNAF
Job849,MCSIMULATION,192199786496,inp_849.MCSIMULATION,0,0,1,0, 0, 0,out_849.MCSIMULATION,1073741824,3,PIC,RRCKI,CERN
Job850,DATASTRIPPING,117037858816,inp_850.DATASTRIPPING,3221225472,3,0,IN2P3,CERN,SARA,out_850.DATASTRIPPING,1073741824,3,PIC,GRIDKA,CERN
Job851,MCSIMULATION,153545080832,inp_851.MCSIMULATION,0,0,0,0, 0, 0,out_851.MCSIMULATION,1073741824,3,CERN,GRIDKA,RRCKI
Job852,DATARECONSTRUCTION,187904819200,inp_852.DATARECONSTRUCTION,1073741824,3,1,CNAF,RAL,RRCKI,out_852.DATARECONSTRUCTION,1073741824,3,SARA,RRCKI,IN2P3
Job853,MCSIMULATION,148176371712,inp_853.MCSIMULATION,0,0,0,0, 0, 0,out_853.MCSIMULATION,1073741824,3,SARA,IN2P3,RAL
Job854,DATARECONSTRUCTION,212600881152,inp_854.DATARECONSTRUCTION,2147483648,3,0,IN2P3,RRCKI,RAL,out_854.DATARECONSTRUCTION,1073741824,3,SARA,GRIDKA,RRCKI
Job855,DATARECONSTRUCTION,117037858816,inp_855.DATARECONSTRUCTION,2147483648,1,0,IN2P3,0,0,out_855.DATARECONSTRUCTION,1073741824,3,CERN,GRIDKA,IN2P3
Job856,TURBO,141733920768,inp_856.TURBO,2147483648,1,0,GRIDKA,0,0,out_856.TURBO,1073741824,3,PIC,SARA,RRCKI
Job857,MCSIMULATION,163208757248,inp_857.MCSIMULATION,0,0,1,0, 0, 0,out_857.MCSIMULATION,1073741824,3,RAL,IN2P3,RRCKI
Job858,USER,210453397504,inp_858.USER,1073741824,2,0,SARA,PIC,0,out_858.USER,1073741824,3,CERN,GRIDKA,IN2P3
Job859,MCSIMULATION,171798691840,inp_859.MCSIMULATION,0,0,1,0, 0, 0,out_859.MCSIMULATION,1073741824,3,RAL,CNAF,SARA
Job860,MCSIMULATION,132070244352,inp_860.MCSIMULATION,0,0,0,0, 0, 0,out_860.MCSIMULATION,1073741824,3,GRIDKA,PIC,CNAF
Job861,DATARECONSTRUCTION,169651208192,inp_861.DATARECONSTRUCTION,3221225472,1,1,IN2P3,0,0,out_861.DATARECONSTRUCTION,1073741824,3,CERN,GRIDKA,PIC
Job862,MCSIMULATION,214748364800,inp_862.MCSIMULATION,0,0,1,0, 0, 0,out_862.MCSIMULATION,1073741824,3,GRIDKA,CERN,SARA
Job863,TURBO,111669149696,inp_863.TURBO,3221225472,3,0,GRIDKA,RAL,RRCKI,out_863.TURBO,1073741824,3,GRIDKA,RAL,PIC
Job864,MCSIMULATION,129922760704,inp_864.MCSIMULATION,0,0,0,0, 0, 0,out_864.MCSIMULATION,1073741824,3,RRCKI,SARA,CNAF
Job865,MCSIMULATION,149250113536,inp_865.MCSIMULATION,0,0,0,0, 0, 0,out_865.MCSIMULATION,1073741824,3,PIC,RAL,SARA
Job866,MCSIMULATION,120259084288,inp_866.MCSIMULATION,0,0,0,0, 0, 0,out_866.MCSIMULATION,1073741824,3,PIC,RAL,CNAF
Job867,DATARECONSTRUCTION,180388626432,inp_867.DATARECONSTRUCTION,3221225472,3,1,IN2P3,RRCKI,PIC,out_867.DATARECONSTRUCTION,1073741824,3,GRIDKA,PIC,RAL
Job868,TEST,201863462912,inp_868.TEST,2147483648,2,0,RRCKI,CERN,0,out_868.TEST,1073741824,3,IN2P3,CERN,GRIDKA
Job869,MCSIMULATION,110595407872,inp_869.MCSIMULATION,0,0,1,0, 0, 0,out_869.MCSIMULATION,1073741824,3,CNAF,GRIDKA,IN2P3
Job870,DATARECONSTRUCTION,168577466368,inp_870.DATARECONSTRUCTION,2147483648,3,0,GRIDKA,IN2P3,RRCKI,out_870.DATARECONSTRUCTION,1073741824,3,SARA,RRCKI,CERN
Job871,DATARECONSTRUCTION,204010946560,inp_871.DATARECONSTRUCTION,1073741824,3,1,PIC,CERN,SARA,out_871.DATARECONSTRUCTION,1073741824,3,IN2P3,RAL,CERN
Job872,DATARECONSTRUCTION,176093659136,inp_872.DATARECONSTRUCTION,3221225472,3,0,RRCKI,PIC,CNAF,out_872.DATARECONSTRUCTION,1073741824,3,GRIDKA,CNAF,IN2P3
Job873,DATARECONSTRUCTION,169651208192,inp_873.DATARECONSTRUCTION,3221225472,3,0,IN2P3,RRCKI,PIC,out_873.DATARECONSTRUCTION,1073741824,3,IN2P3,GRIDKA,RAL
Job874,DATARECONSTRUCTION,122406567936,inp_874.DATARECONSTRUCTION,1073741824,2,1,GRIDKA,CERN,0,out_874.DATARECONSTRUCTION,1073741824,3,IN2P3,RRCKI,CNAF
Job875,MCSIMULATION,176093659136,inp_875.MCSIMULATION,0,0,1,0, 0, 0,out_875.MCSIMULATION,1073741824,3,CERN,RRCKI,GRIDKA
Job876,MERGE,163208757248,inp_876.MERGE,3221225472,3,1,CNAF,IN2P3,CERN,out_876.MERGE,1073741824,3,CERN,GRIDKA,RRCKI
Job877,MERGE,207232172032,inp_877.MERGE,1073741824,3,0,IN2P3,SARA,RRCKI,out_877.MERGE,1073741824,3,CNAF,IN2P3,CERN
Job878,MCSIMULATION,190052302848,inp_878.MCSIMULATION,0,0,1,0, 0, 0,out_878.MCSIMULATION,1073741824,3,RRCKI,IN2P3,PIC
Job879,MERGE,137438953472,inp_879.MERGE,3221225472,3,0,SARA,CERN,GRIDKA,out_879.MERGE,1073741824,3,PIC,IN2P3,RRCKI
Job880,WGPRODUCTION,180388626432,inp_880.WGPRODUCTION,1073741824,3,1,PIC,CERN,SARA,out_880.WGPRODUCTION,1073741824,3,SARA,CNAF,CERN
Job881,MCSIMULATION,125627793408,inp_881.MCSIMULATION,0,0,1,0, 0, 0,out_881.MCSIMULATION,1073741824,3,GRIDKA,IN2P3,RRCKI
Job882,USER,194347270144,inp_882.USER,2147483648,3,0,SARA,IN2P3,CNAF,out_882.USER,1073741824,3,GRIDKA,RAL,IN2P3
Job883,MCSIMULATION,146028888064,inp_883.MCSIMULATION,0,0,1,0, 0, 0,out_883.MCSIMULATION,1073741824,3,RRCKI,PIC,SARA
Job884,MCSIMULATION,144955146240,inp_884.MCSIMULATION,0,0,1,0, 0, 0,out_884.MCSIMULATION,1073741824,3,CNAF,PIC,CERN
Job885,DATARECONSTRUCTION,198642237440,inp_885.DATARECONSTRUCTION,2147483648,2,0,RAL,GRIDKA,0,out_885.DATARECONSTRUCTION,1073741824,3,RRCKI,IN2P3,CNAF
Job886,DATASTRIPPING,177167400960,inp_886.DATASTRIPPING,2147483648,3,1,RAL,CNAF,SARA,out_886.DATASTRIPPING,1073741824,3,PIC,CERN,SARA
Job887,DATARECONSTRUCTION,190052302848,inp_887.DATARECONSTRUCTION,2147483648,3,0,RAL,GRIDKA,CNAF,out_887.DATARECONSTRUCTION,1073741824,3,IN2P3,RAL,GRIDKA
Job888,MCSIMULATION,176093659136,inp_888.MCSIMULATION,0,0,1,0, 0, 0,out_888.MCSIMULATION,1073741824,3,CNAF,SARA,CERN
Job889,DATASTRIPPING,149250113536,inp_889.DATASTRIPPING,3221225472,1,1,CERN,0,0,out_889.DATASTRIPPING,1073741824,3,SARA,PIC,CERN
Job890,MCSIMULATION,199715979264,inp_890.MCSIMULATION,0,0,0,0, 0, 0,out_890.MCSIMULATION,1073741824,3,CNAF,CERN,SARA
Job891,DATASTRIPPING,185757335552,inp_891.DATASTRIPPING,3221225472,3,0,PIC,IN2P3,CERN,out_891.DATASTRIPPING,1073741824,3,RRCKI,CERN,PIC
Job892,DATARECONSTRUCTION,169651208192,inp_892.DATARECONSTRUCTION,2147483648,3,0,GRIDKA,SARA,CNAF,out_892.DATARECONSTRUCTION,1073741824,3,GRIDKA,CNAF,PIC
Job893,DATARECONSTRUCTION,142807662592,inp_893.DATARECONSTRUCTION,2147483648,3,1,SARA,CNAF,PIC,out_893.DATARECONSTRUCTION,1073741824,3,CNAF,SARA,IN2P3
Job894,DATASTRIPPING,176093659136,inp_894.DATASTRIPPING,1073741824,2,1,RRCKI,GRIDKA,0,out_894.DATASTRIPPING,1073741824,3,SARA,GRIDKA,RRCKI
Job895,DATARECONSTRUCTION,183609851904,inp_895.DATARECONSTRUCTION,2147483648,3,1,GRIDKA,CERN,CNAF,out_895.DATARECONSTRUCTION,1073741824,3,SARA,RAL,CERN
Job896,MERGE,159987531776,inp_896.MERGE,3221225472,2,1,GRIDKA,IN2P3,0,out_896.MERGE,1073741824,3,RAL,PIC,CNAF
Job897,DATARECONSTRUCTION,178241142784,inp_897.DATARECONSTRUCTION,3221225472,1,1,PIC,0,0,out_897.DATARECONSTRUCTION,1073741824,3,IN2P3,RAL,SARA
Job898,DATARECONSTRUCTION,210453397504,inp_898.DATARECONSTRUCTION,2147483648,1,0,CNAF,0,0,out_898.DATARECONSTRUCTION,1073741824,3,GRIDKA,CNAF,PIC
Job899,DATASTRIPPING,204010946560,inp_899.DATASTRIPPING,3221225472,3,0,SARA,CERN,RAL,out_899.DATASTRIPPING,1073741824,3,IN2P3,CNAF,RAL
Job900,MCSIMULATION,201863462912,inp_900.MCSIMULATION,0,0,0,0, 0, 0,out_900.MCSIMULATION,1073741824,3,CERN,CNAF,RRCKI
Job901,DATARECONSTRUCTION,132070244352,inp_901.DATARECONSTRUCTION,3221225472,3,0,RAL,PIC,CNAF,out_901.DATARECONSTRUCTION,1073741824,3,SARA,IN2P3,CNAF
Job902,MCSIMULATION,211527139328,inp_902.MCSIMULATION,0,0,0,0, 0, 0,out_902.MCSIMULATION,1073741824,3,RRCKI,RAL,CNAF
Job903,DATASTRIPPING,110595407872,inp_903.DATASTRIPPING,2147483648,3,1,CERN,PIC,SARA,out_903.DATASTRIPPING,1073741824,3,IN2P3,RRCKI,CERN
Job904,MCSIMULATION,158913789952,inp_904.MCSIMULATION,0,0,0,0, 0, 0,out_904.MCSIMULATION,1073741824,3,CERN,GRIDKA,PIC
Job905,MCSIMULATION,171798691840,inp_905.MCSIMULATION,0,0,0,0, 0, 0,out_905.MCSIMULATION,1073741824,3,CNAF,PIC,SARA
Job906,MERGE,183609851904,inp_906.MERGE,1073741824,3,0,CNAF,IN2P3,SARA,out_906.MERGE,1073741824,3,CNAF,GRIDKA,PIC
Job907,DATARECONSTRUCTION,184683593728,inp_907.DATARECONSTRUCTION,3221225472,3,0,PIC,RAL,CERN,out_907.DATARECONSTRUCTION,1073741824,3,CERN,RAL,SARA
Job908,MCSIMULATION,130996502528,inp_908.MCSIMULATION,0,0,0,0, 0, 0,out_908.MCSIMULATION,1073741824,3,SARA,PIC,IN2P3
Job909,DATARECONSTRUCTION,199715979264,inp_909.DATARECONSTRUCTION,2147483648,2,0,CNAF,GRIDKA,0,out_909.DATARECONSTRUCTION,1073741824,3,GRIDKA,CNAF,SARA
Job910,MCSIMULATION,182536110080,inp_910.MCSIMULATION,0,0,0,0, 0, 0,out_910.MCSIMULATION,1073741824,3,CNAF,IN2P3,SARA
Job911,MERGE,113816633344,inp_911.MERGE,1073741824,3,0,IN2P3,PIC,CERN,out_911.MERGE,1073741824,3,CERN,IN2P3,RAL
Job912,DATARECONSTRUCTION,144955146240,inp_912.DATARECONSTRUCTION,1073741824,2,1,GRIDKA,RAL,0,out_912.DATARECONSTRUCTION,1073741824,3,CNAF,IN2P3,CERN
Job913,DATASTRIPPING,159987531776,inp_913.DATASTRIPPING,1073741824,3,1,SARA,RAL,PIC,out_913.DATASTRIPPING,1073741824,3,GRIDKA,CNAF,CERN
Job914,DATASTRIPPING,133143986176,inp_914.DATASTRIPPING,2147483648,3,0,PIC,RRCKI,CNAF,out_914.DATASTRIPPING,1073741824,3,GRIDKA,PIC,RRCKI
Job915,DATARECONSTRUCTION,181462368256,inp_915.DATARECONSTRUCTION,1073741824,3,1,PIC,CERN,RAL,out_915.DATARECONSTRUCTION,1073741824,3,RRCKI,RAL,GRIDKA
Job916,MCSIMULATION,110595407872,inp_916.MCSIMULATION,0,0,0,0, 0, 0,out_916.MCSIMULATION,1073741824,3,PIC,CNAF,RAL
Job917,MCSIMULATION,191126044672,inp_917.MCSIMULATION,0,0,1,0, 0, 0,out_917.MCSIMULATION,1073741824,3,PIC,GRIDKA,SARA
Job918,DATARECONSTRUCTION,157840048128,inp_918.DATARECONSTRUCTION,2147483648,3,0,PIC,RAL,CERN,out_918.DATARECONSTRUCTION,1073741824,3,PIC,RAL,CNAF
Job919,DATARECONSTRUCTION,175019917312,inp_919.DATARECONSTRUCTION,2147483648,3,0,GRIDKA,RRCKI,CNAF,out_919.DATARECONSTRUCTION,1073741824,3,CNAF,SARA,RAL
Job920,TURBO,118111600640,inp_920.TURBO,1073741824,2,0,GRIDKA,PIC,0,out_920.TURBO,1073741824,3,RAL,GRIDKA,CERN
Job921,MCSIMULATION,122406567936,inp_921.MCSIMULATION,0,0,1,0, 0, 0,out_921.MCSIMULATION,1073741824,3,PIC,CNAF,RAL
Job922,DATASTRIPPING,127775277056,inp_922.DATASTRIPPING,2147483648,2,0,CNAF,RRCKI,0,out_922.DATASTRIPPING,1073741824,3,CERN,CNAF,RAL
Job923,DATARECONSTRUCTION,150323855360,inp_923.DATARECONSTRUCTION,3221225472,3,1,RAL,GRIDKA,SARA,out_923.DATARECONSTRUCTION,1073741824,3,CERN,IN2P3,RAL
Job924,MCSIMULATION,162135015424,inp_924.MCSIMULATION,0,0,1,0, 0, 0,out_924.MCSIMULATION,1073741824,3,SARA,IN2P3,RRCKI
Job925,MCSIMULATION,212600881152,inp_925.MCSIMULATION,0,0,0,0, 0, 0,out_925.MCSIMULATION,1073741824,3,CNAF,GRIDKA,PIC
Job926,MCSIMULATION,194347270144,inp_926.MCSIMULATION,0,0,1,0, 0, 0,out_926.MCSIMULATION,1073741824,3,RRCKI,RAL,PIC
Job927,DATASTRIPPING,122406567936,inp_927.DATASTRIPPING,3221225472,3,1,PIC,RRCKI,CERN,out_927.DATASTRIPPING,1073741824,3,RAL,PIC,CNAF
Job928,MCSIMULATION,164282499072,inp_928.MCSIMULATION,0,0,1,0, 0, 0,out_928.MCSIMULATION,1073741824,3,RAL,PIC,IN2P3
Job929,MCSIMULATION,183609851904,inp_929.MCSIMULATION,0,0,0,0, 0, 0,out_929.MCSIMULATION,1073741824,3,RRCKI,SARA,PIC
Job930,DATARECONSTRUCTION,110595407872,inp_930.DATARECONSTRUCTION,2147483648,1,0,GRIDKA,0,0,out_930.DATARECONSTRUCTION,1073741824,3,SARA,GRIDKA,RRCKI
Job931,MCSIMULATION,195421011968,inp_931.MCSIMULATION,0,0,0,0, 0, 0,out_931.MCSIMULATION,1073741824,3,SARA,PIC,RRCKI
Job932,MCSIMULATION,110595407872,inp_932.MCSIMULATION,0,0,0,0, 0, 0,out_932.MCSIMULATION,1073741824,3,IN2P3,CERN,RRCKI
Job933,DATASTRIPPING,144955146240,inp_933.DATASTRIPPING,1073741824,3,1,IN2P3,RRCKI,GRIDKA,out_933.DATASTRIPPING,1073741824,3,GRIDKA,RAL,CERN
Job934,MCSIMULATION,111669149696,inp_934.MCSIMULATION,0,0,1,0, 0, 0,out_934.MCSIMULATION,1073741824,3,RAL,PIC,GRIDKA
Job935,MCSIMULATION,190052302848,inp_935.MCSIMULATION,0,0,0,0, 0, 0,out_935.MCSIMULATION,1073741824,3,PIC,CNAF,RAL
Job936,DATASTRIPPING,151397597184,inp_936.DATASTRIPPING,2147483648,1,1,CERN,0,0,out_936.DATASTRIPPING,1073741824,3,CNAF,IN2P3,GRIDKA
Job937,DATASTRIPPING,181462368256,inp_937.DATASTRIPPING,3221225472,3,1,CNAF,CERN,PIC,out_937.DATASTRIPPING,1073741824,3,IN2P3,GRIDKA,RAL
Job938,MERGE,153545080832,inp_938.MERGE,2147483648,3,1,GRIDKA,SARA,CERN,out_938.MERGE,1073741824,3,CNAF,IN2P3,RRCKI
Job939,DATARECONSTRUCTION,173946175488,inp_939.DATARECONSTRUCTION,1073741824,2,1,RAL,PIC,0,out_939.DATARECONSTRUCTION,1073741824,3,GRIDKA,RAL,CERN
Job940,USER,111669149696,inp_940.USER,3221225472,3,1,CNAF,GRIDKA,SARA,out_940.USER,1073741824,3,RAL,PIC,SARA
Job941,MCSIMULATION,155692564480,inp_941.MCSIMULATION,0,0,0,0, 0, 0,out_941.MCSIMULATION,1073741824,3,GRIDKA,RAL,IN2P3
Job942,MCSIMULATION,132070244352,inp_942.MCSIMULATION,0,0,1,0, 0, 0,out_942.MCSIMULATION,1073741824,3,RAL,RRCKI,PIC
Job943,DATASTRIPPING,111669149696,inp_943.DATASTRIPPING,1073741824,3,0,GRIDKA,CERN,PIC,out_943.DATASTRIPPING,1073741824,3,GRIDKA,RRCKI,IN2P3
Job944,MCSIMULATION,193273528320,inp_944.MCSIMULATION,0,0,1,0, 0, 0,out_944.MCSIMULATION,1073741824,3,PIC,RRCKI,GRIDKA
Job945,MCSIMULATION,167503724544,inp_945.MCSIMULATION,0,0,1,0, 0, 0,out_945.MCSIMULATION,1073741824,3,CNAF,GRIDKA,IN2P3
Job946,USER,206158430208,inp_946.USER,3221225472,3,1,RRCKI,CERN,RAL,out_946.USER,1073741824,3,PIC,GRIDKA,CNAF
Job947,MCSIMULATION,178241142784,inp_947.MCSIMULATION,0,0,0,0, 0, 0,out_947.MCSIMULATION,1073741824,3,CERN,PIC,RAL
Job948,MERGE,108447924224,inp_948.MERGE,2147483648,3,0,RRCKI,CERN,PIC,out_948.MERGE,1073741824,3,PIC,RRCKI,GRIDKA
Job949,DATARECONSTRUCTION,122406567936,inp_949.DATARECONSTRUCTION,3221225472,3,0,IN2P3,PIC,GRIDKA,out_949.DATARECONSTRUCTION,1073741824,3,CERN,IN2P3,RAL
Job950,USER,124554051584,inp_950.USER,1073741824,3,0,IN2P3,SARA,CNAF,out_950.USER,1073741824,3,GRIDKA,PIC,RAL
Job951,DATARECONSTRUCTION,206158430208,inp_951.DATARECONSTRUCTION,1073741824,1,0,PIC,0,0,out_951.DATARECONSTRUCTION,1073741824,3,CNAF,RAL,PIC
Job952,DATARECONSTRUCTION,144955146240,inp_952.DATARECONSTRUCTION,3221225472,3,0,GRIDKA,SARA,CERN,out_952.DATARECONSTRUCTION,1073741824,3,RRCKI,RAL,PIC
Job953,MCSIMULATION,167503724544,inp_953.MCSIMULATION,0,0,0,0, 0, 0,out_953.MCSIMULATION,1073741824,3,IN2P3,CNAF,RAL
Job954,DATASTRIPPING,130996502528,inp_954.DATASTRIPPING,2147483648,2,1,GRIDKA,RRCKI,0,out_954.DATASTRIPPING,1073741824,3,RRCKI,SARA,GRIDKA
Job955,TURBO,178241142784,inp_955.TURBO,1073741824,2,0,SARA,CNAF,0,out_955.TURBO,1073741824,3,RRCKI,RAL,IN2P3
Job956,MCSIMULATION,175019917312,inp_956.MCSIMULATION,0,0,0,0, 0, 0,out_956.MCSIMULATION,1073741824,3,CERN,PIC,RRCKI
Job957,MCSIMULATION,199715979264,inp_957.MCSIMULATION,0,0,1,0, 0, 0,out_957.MCSIMULATION,1073741824,3,PIC,RRCKI,CNAF
Job958,MCSIMULATION,199715979264,inp_958.MCSIMULATION,0,0,1,0, 0, 0,out_958.MCSIMULATION,1073741824,3,IN2P3,RAL,CNAF
